month,source_file,raw_min,raw_max,scaled_min,scaled_max,fill_value_count,raw_nan_count,scaled_nan_count,nodata_check_passed
2013-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201312.nc,0.0,1459.0,0.0,14.589999198913574,21024091,0,21024091,True
2014-01,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201401.nc,0.0,1494.0,0.0,14.9399995803833,21024091,0,21024091,True
2014-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201402.nc,0.0,1470.0,0.0,14.699999809265137,21024091,0,21024091,True
2014-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201403.nc,0.0,1359.0,0.0,13.59000015258789,21024091,0,21024091,True
2014-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201404.nc,0.0,1277.0,0.0,12.769999504089355,21024091,0,21024091,True
2014-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201405.nc,2.0,1403.0,0.019999999552965164,14.029999732971191,21024091,0,21024091,True
2014-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201406.nc,0.0,1522.0,0.0,15.219999313354492,21024091,0,21024091,True
2014-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201407.nc,0.0,1760.0,0.0,17.600000381469727,21024091,0,21024091,True
2014-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201408.nc,2.0,1821.0,0.019999999552965164,18.209999084472656,21024091,0,21024091,True
2014-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201409.nc,0.0,1438.0,0.0,14.380000114440918,21024091,0,21024091,True
2014-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201410.nc,0.0,1275.0,0.0,12.75,21024091,0,21024091,True
2014-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201411.nc,0.0,1234.0,0.0,12.34000015258789,21024091,0,21024091,True
2014-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201412.nc,0.0,1307.0,0.0,13.069999694824219,21024091,0,21024091,True
2015-01,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201501.nc,0.0,1513.0,0.0,15.130000114440918,21024091,0,21024091,True
2015-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201502.nc,0.0,1470.0,0.0,14.699999809265137,21024091,0,21024091,True
2015-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201503.nc,0.0,1357.0,0.0,13.569999694824219,21024091,0,21024091,True
2015-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201504.nc,0.0,1227.0,0.0,12.269999504089355,21024091,0,21024091,True
2015-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201505.nc,2.0,1328.0,0.019999999552965164,13.279999732971191,21024091,0,21024091,True
2015-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201506.nc,0.0,1571.0,0.0,15.710000038146973,21024091,0,21024091,True
2015-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201507.nc,0.0,1770.0,0.0,17.69999885559082,21024091,0,21024091,True
2015-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201508.nc,2.0,1705.0,0.019999999552965164,17.049999237060547,21024091,0,21024091,True
2015-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201509.nc,0.0,1342.0,0.0,13.420000076293945,21024091,0,21024091,True
2015-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201510.nc,0.0,1248.0,0.0,12.479999542236328,21024091,0,21024091,True
2015-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201511.nc,0.0,1299.0,0.0,12.989999771118164,21024091,0,21024091,True
2015-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201512.nc,0.0,1398.0,0.0,13.979999542236328,21024091,0,21024091,True
2016-01,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201601.nc,0.0,1576.0,0.0,15.75999927520752,21024091,0,21024091,True
2016-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201602.nc,0.0,1488.0,0.0,14.880000114440918,21024091,0,21024091,True
2016-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201603.nc,0.0,1323.0,0.0,13.229999542236328,21024091,0,21024091,True
2016-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201604.nc,0.0,1294.0,0.0,12.9399995803833,21024091,0,21024091,True
2016-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201605.nc,0.0,1331.0,0.0,13.309999465942383,21024091,0,21024091,True
2016-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201606.nc,1.0,1897.0,0.009999999776482582,18.969999313354492,21024091,0,21024091,True
2016-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201607.nc,0.0,1775.0,0.0,17.75,21024091,0,21024091,True
2016-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201608.nc,2.0,1624.0,0.019999999552965164,16.239999771118164,21024091,0,21024091,True
2016-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201609.nc,0.0,1456.0,0.0,14.559999465942383,21024091,0,21024091,True
2016-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201610.nc,0.0,1333.0,0.0,13.329999923706055,21024091,0,21024091,True
2016-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201611.nc,0.0,1279.0,0.0,12.789999961853027,21024091,0,21024091,True
2016-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201612.nc,0.0,1358.0,0.0,13.579999923706055,21024091,0,21024091,True
2017-01,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201701.nc,0.0,1506.0,0.0,15.059999465942383,21024091,0,21024091,True
2017-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201702.nc,0.0,1453.0,0.0,14.529999732971191,21024091,0,21024091,True
2017-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201703.nc,0.0,1328.0,0.0,13.279999732971191,21024091,0,21024091,True
2017-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201704.nc,0.0,1327.0,0.0,13.269999504089355,21024091,0,21024091,True
2017-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201705.nc,1.0,1354.0,0.009999999776482582,13.539999961853027,21024091,0,21024091,True
2017-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201706.nc,0.0,1556.0,0.0,15.559999465942383,21024091,0,21024091,True
2017-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201707.nc,0.0,1890.0,0.0,18.899999618530273,21024091,0,21024091,True
2017-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201708.nc,2.0,1644.0,0.019999999552965164,16.440000534057617,21024091,0,21024091,True
2017-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201709.nc,1.0,1317.0,0.009999999776482582,13.170000076293945,21024091,0,21024091,True
2017-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201710.nc,0.0,1286.0,0.0,12.859999656677246,21024091,0,21024091,True
2017-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201711.nc,0.0,1260.0,0.0,12.59999942779541,21024091,0,21024091,True
2017-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201712.nc,0.0,1345.0,0.0,13.449999809265137,21024091,0,21024091,True
2018-01,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201801.nc,0.0,1494.0,0.0,14.9399995803833,21024091,0,21024091,True
2018-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201802.nc,0.0,1529.0,0.0,15.289999961853027,21024091,0,21024091,True
2018-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201803.nc,0.0,1390.0,0.0,13.899999618530273,21024091,0,21024091,True
2018-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201804.nc,0.0,1257.0,0.0,12.569999694824219,21024091,0,21024091,True
2018-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201805.nc,1.0,1364.0,0.009999999776482582,13.639999389648438,21024091,0,21024091,True
2018-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201806.nc,0.0,1715.0,0.0,17.149999618530273,21024091,0,21024091,True
2018-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201807.nc,0.0,1936.0,0.0,19.35999870300293,21024091,0,21024091,True
2018-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201808.nc,2.0,1724.0,0.019999999552965164,17.239999771118164,21024091,0,21024091,True
2018-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201809.nc,0.0,1322.0,0.0,13.219999313354492,21024091,0,21024091,True
2018-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201810.nc,0.0,1313.0,0.0,13.130000114440918,21024091,0,21024091,True
2018-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201811.nc,0.0,1398.0,0.0,13.979999542236328,21024091,0,21024091,True
2018-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201812.nc,0.0,1506.0,0.0,15.059999465942383,21024091,0,21024091,True
2019-01,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201901.nc,0.0,1529.0,0.0,15.289999961853027,21024091,0,21024091,True
2019-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201902.nc,0.0,1490.0,0.0,14.899999618530273,21024091,0,21024091,True
2019-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201903.nc,0.0,1318.0,0.0,13.179999351501465,21024091,0,21024091,True
2019-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201904.nc,0.0,1292.0,0.0,12.920000076293945,21024091,0,21024091,True
2019-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201905.nc,2.0,1318.0,0.019999999552965164,13.179999351501465,21024091,0,21024091,True
2019-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201906.nc,0.0,1559.0,0.0,15.589999198913574,21024091,0,21024091,True
2019-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201907.nc,0.0,1840.0,0.0,18.399999618530273,21024091,0,21024091,True
2019-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201908.nc,2.0,1712.0,0.019999999552965164,17.119998931884766,21024091,0,21024091,True
2019-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201909.nc,0.0,1418.0,0.0,14.179999351501465,21024091,0,21024091,True
2019-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201910.nc,0.0,1226.0,0.0,12.25999927520752,21024091,0,21024091,True
2019-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201911.nc,0.0,1294.0,0.0,12.9399995803833,21024091,0,21024091,True
2019-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_201912.nc,0.0,1432.0,0.0,14.319999694824219,21024091,0,21024091,True
2020-01,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202001.nc,0.0,1557.0,0.0,15.569999694824219,21024091,0,21024091,True
2020-02,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202002.nc,0.0,1538.0,0.0,15.380000114440918,21024091,0,21024091,True
2020-03,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202003.nc,0.0,1346.0,0.0,13.460000038146973,21024091,0,21024091,True
2020-04,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202004.nc,0.0,1319.0,0.0,13.1899995803833,21024091,0,21024091,True
2020-05,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202005.nc,4.0,1365.0,0.03999999910593033,13.649999618530273,21024091,0,21024091,True
2020-06,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202006.nc,0.0,1743.0,0.0,17.43000030517578,21024091,0,21024091,True
2020-07,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202007.nc,0.0,1814.0,0.0,18.139999389648438,21024091,0,21024091,True
2020-08,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202008.nc,2.0,1797.0,0.019999999552965164,17.969999313354492,21024091,0,21024091,True
2020-09,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202009.nc,0.0,1378.0,0.0,13.779999732971191,21024091,0,21024091,True
2020-10,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202010.nc,0.0,1288.0,0.0,12.880000114440918,21024091,0,21024091,True
2020-11,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202011.nc,0.0,1283.0,0.0,12.829999923706055,21024091,0,21024091,True
2020-12,/Users/trevorkeenan/Data/CEDAR_GPP/LT_CFE-Hybrid_NT/CEDAR-GPP_v01_LT_CFE-Hybrid_NT_202012.nc,0.0,1469.0,0.0,14.6899995803833,21024091,0,21024091,True
